id,location,recorded_at,created_at,source,additional,exclusion_flags,das_tenant
49034c10-1bba-48ba-8a08-8a1a17574600,SRID=4326;POINT (-6.339793 5.411062),2024-06-12 00:01:06+00:00,2024-06-16 12:11:11.473647+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 19.5}",0,elephants-ci.pamdas.org
605ad29c-a402-4c7c-82e4-cd6762d95502,SRID=4326;POINT (-6.338333 5.413594),2024-06-11 20:00:43+00:00,2024-06-16 12:11:11.205182+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 8.5}",0,elephants-ci.pamdas.org
f2057c34-56d8-4601-83fc-1b9eb5a79b89,SRID=4326;POINT (-6.330416 5.419065),2024-06-11 16:01:06+00:00,2024-06-16 12:11:10.664133+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 16.5}",0,elephants-ci.pamdas.org
a2456fb5-f9ff-4b01-8730-a324b93f20cf,SRID=4326;POINT (-6.330072 5.420761),2024-06-11 12:02:00+00:00,2024-06-16 12:11:09.304747+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 23.5}",0,elephants-ci.pamdas.org
298c14fa-bafe-4070-a47b-c0eeb1b2c677,SRID=4326;POINT (-6.328635 5.422584),2024-06-11 08:01:06+00:00,2024-06-16 12:11:11.133722+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 31.5}",0,elephants-ci.pamdas.org
f38b9688-3263-4298-96c0-0ae68d60f642,SRID=4326;POINT (-6.322541 5.413679),2024-06-11 04:02:35+00:00,2024-06-16 12:11:10.885188+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 30.5}",0,elephants-ci.pamdas.org
127012ac-68f3-43d6-8ccc-e99f23f43098,SRID=4326;POINT (-6.326628 5.419151),2024-06-11 00:00:55+00:00,2024-06-16 12:11:09.941917+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 22.5}",0,elephants-ci.pamdas.org
1e8ffd64-f183-4f46-8c00-7f2e78dcc1c4,SRID=4326;POINT (-6.329611 5.447486),2024-06-10 20:02:06+00:00,2024-06-16 12:11:11.247843+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 45.5}",0,elephants-ci.pamdas.org
18209f2f-f717-4f5a-bb5e-a96007d82f05,SRID=4326;POINT (-6.329471 5.434354),2024-06-10 16:01:00+00:00,2024-06-16 12:11:10.400282+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 19.5}",0,elephants-ci.pamdas.org
a701831f-1d5f-49ee-81c9-99d1f7cd9548,SRID=4326;POINT (-6.328066 5.43326),2024-06-10 12:01:12+00:00,2024-06-16 12:11:10.813591+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 42.5}",0,elephants-ci.pamdas.org
655bc2e9-7473-4404-b345-7a1ea12c0e23,SRID=4326;POINT (-6.322573 5.429912),2024-06-10 08:00:50+00:00,2024-06-16 12:11:10.741487+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 24.5}",0,elephants-ci.pamdas.org
a7e21bc3-84e8-4a6d-8f59-52e436e027fc,SRID=4326;POINT (-6.324365 5.431264),2024-06-10 04:01:07+00:00,2024-06-16 12:11:09.494715+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 82.5}",0,elephants-ci.pamdas.org
2e015f87-8cac-4423-8d8b-06432c495309,SRID=4326;POINT (-6.325234 5.431221),2024-06-10 00:00:55+00:00,2024-06-16 12:11:08.878628+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 29.5}",0,elephants-ci.pamdas.org
94c3cb2e-3ab1-4054-8548-0d6638e91c1a,SRID=4326;POINT (-6.331124 5.433893),2024-06-09 20:00:37+00:00,2024-06-16 12:11:09.461417+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 9.5}",0,elephants-ci.pamdas.org
